school name,school county,alat,alon,grades,schoolScore
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.360739000000002,-97.836224,B+,75.0
LINDER ELEMENTARY,TRAVIS COUNTY,30.21857,-97.72615400000001,D-,8.33
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.217846999999995,-97.517501,0,0.0
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.231471000000003,-97.594619,0,0.0
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.325933000000003,-97.853488,A+,100.0
PIONEER CROSSING ELEMENTARY,TRAVIS COUNTY,30.356603000000003,-97.64556400000001,C+,50.0
GATTIS ELEMENTARY,WILLIAMSON COUNTY,30.499244,-97.637075,C+,50.0
SUNSET VALLEY ELEMENTARY,TRAVIS COUNTY,30.235554999999998,-97.809863,D+,25.0
WIELAND ELEMENTARY,TRAVIS COUNTY,30.414846,-97.648713,C+,50.0
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.151265999999996,-97.944571,B+,75.0
DOUBLE FILE TRAIL ELEMENTARY,WILLIAMSON COUNTY,30.537211,-97.6458,C,41.67
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.340949,-97.998727,A-,83.34
MATHEWS ELEMENTARY,TRAVIS COUNTY,30.284865999999997,-97.76314,B+,75.0
KIPP AUSTIN OBRAS,TRAVIS COUNTY,30.205871999999996,-97.770238,C-,33.33
DELL CHILDREN'S MEDICAL CENTER,TRAVIS COUNTY,30.294911,-97.69899699999999,0,0.0
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.208034,-97.522399,0,0.0
BLAZIER ELEMENTARY,TRAVIS COUNTY,30.1352,-97.737187,B-,58.33
LANGFORD ELEMENTARY,TRAVIS COUNTY,30.181306,-97.75585799999999,D,16.67
KOCUREK ELEMENTARY,TRAVIS COUNTY,30.164853000000004,-97.83098299999999,C-,33.33
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.283502000000002,-97.888591,A+,100.0
IDEA RUNDBERG ACADEMY,TRAVIS COUNTY,30.361355,-97.689607,0,0.0
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.420325,-97.502093,D+,25.0
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.352721999999996,-97.90323199999999,A,96.67
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.238231,-97.980467,B-,58.33
ZILKER ELEMENTARY,TRAVIS COUNTY,30.258501000000003,-97.767563,B,66.67
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.390679,-97.89526,A-,83.34
TIMMERMAN ELEMENTARY,TRAVIS COUNTY,30.437432,-97.61946800000001,C,41.67
JOLLYVILLE ELEMENTARY,WILLIAMSON COUNTY,30.449646,-97.754849,0,0.0
KATHY CARAWAY ELEMENTARY,TRAVIS COUNTY,30.406831,-97.761876,A,96.67
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.317549,-97.535516,D-,8.33
KOCUREK ELEMENTARY,TRAVIS COUNTY,30.182329,-97.857021,C-,33.33
CALDWELL HEIGHTS ELEMENTARY,WILLIAMSON COUNTY,30.554489,-97.674901,B-,58.33
BLUEBONNET TRAIL ELEMENTARY,TRAVIS COUNTY,30.345716999999997,-97.61936,C,41.67
SUNSET VALLEY ELEMENTARY,TRAVIS COUNTY,30.223901,-97.803506,D+,25.0
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.248757,-97.55364499999999,0,0.0
TEXAS PREPARATORY SCHOOL - AUSTIN CAMPUS,TRAVIS COUNTY,30.328404,-97.682141,0,0.0
WOOLDRIDGE ELEMENTARY,TRAVIS COUNTY,30.35776,-97.712165,D+,25.0
ZILKER ELEMENTARY,TRAVIS COUNTY,30.260841999999997,-97.774476,B,66.67
GALINDO ELEMENTARY,TRAVIS COUNTY,30.226565,-97.766407,D-,8.33
POPHAM ELEMENTARY,TRAVIS COUNTY,30.125992999999998,-97.607016,D-,8.33
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.217096,-97.91048599999999,A,96.67
BLAZIER ELEMENTARY,TRAVIS COUNTY,30.141893,-97.751094,B-,58.33
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.321447999999997,-97.464901,D-,8.33
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.248526000000002,-97.997804,B-,58.33
THE EAST AUSTIN COLLEGE PREP AT SOUTHWEST KEY,TRAVIS COUNTY,30.262776000000002,-97.665737,C+,50.0
EDEN PARK ACADEMY,TRAVIS COUNTY,30.202772999999997,-97.8033,C+,50.0
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.312146999999996,-97.981933,B+,75.0
CEDARS INTERNATIONAL ACADEMY,TRAVIS COUNTY,30.353059000000002,-97.698388,C-,33.33
RIOJAS ELEMENTARY,TRAVIS COUNTY,30.443831,-97.513002,B-,58.33
SCIENCE HALL ELEMENTARY,HAYS COUNTY,30.007751000000003,-97.81152,F,0.0
ZILKER ELEMENTARY,TRAVIS COUNTY,30.257565999999997,-97.768601,B,66.67
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.338009999999997,-97.876533,A+,100.0
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.370257000000002,-97.96883000000001,A-,83.34
DOUBLE FILE TRAIL ELEMENTARY,WILLIAMSON COUNTY,30.531959000000004,-97.646973,C,41.67
CANYON CREEK ELEMENTARY,TRAVIS COUNTY,30.435872999999997,-97.822148,A+,100.0
NORTHWEST ELEMENTARY,TRAVIS COUNTY,30.426383,-97.673668,D-,8.33
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.356516,-97.977645,A-,83.34
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.104732000000002,-97.674939,0,0.0
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.317188,-97.811705,A+,100.0
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.396054,-97.971137,B,66.67
BROOKHOLLOW ELEMENTARY,TRAVIS COUNTY,30.451372999999997,-97.62274599999999,C,41.67
AUSTIN DISCOVERY SCHOOL,TRAVIS COUNTY,30.27379,-97.624364,0,0.0
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.384943,-98.002429,A-,83.34
DEARING ELEMENTARY,WILLIAMSON COUNTY,30.493153999999997,-97.601938,0,0.0
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.414859999999997,-97.917426,A-,83.34
SUNSET VALLEY ELEMENTARY,TRAVIS COUNTY,30.219752000000003,-97.820216,D+,25.0
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.321098,-97.77845699999999,B+,75.0
BOONE ELEMENTARY,TRAVIS COUNTY,30.205207,-97.847913,B+,75.0
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.109007000000002,-97.677174,0,0.0
WIDEN ELEMENTARY,TRAVIS COUNTY,30.191251,-97.742136,F,0.0
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.268278000000002,-97.468856,D-,8.33
DOBIE PK CENTER,TRAVIS COUNTY,30.35404,-97.67665500000001,0,0.0
ROWE LANE ELEMENTARY,TRAVIS COUNTY,30.475938,-97.566088,B+,75.0
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.383009,-97.82748000000001,B+,75.0
PATRICIA KNOWLES ELEMENTARY,WILLIAMSON COUNTY,30.505798,-97.891464,D+,25.0
RALPH PFLUGER ELEMENTARY,HAYS COUNTY,30.025495000000003,-97.824925,B,66.67
GRAHAM ELEMENTARY,TRAVIS COUNTY,30.371555999999998,-97.660728,B+,75.0
MCBEE ELEMENTARY,TRAVIS COUNTY,30.388946999999998,-97.690675,B-,58.33
TIMMERMAN ELEMENTARY,TRAVIS COUNTY,30.444176000000002,-97.616553,C,41.67
KATHY CARAWAY ELEMENTARY,TRAVIS COUNTY,30.418065999999996,-97.77501600000001,A,96.67
HILL ELEMENTARY,TRAVIS COUNTY,30.386703000000004,-97.756325,B+,75.0
WIDEN ELEMENTARY,TRAVIS COUNTY,30.192452000000003,-97.738276,F,0.0
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.303853000000004,-97.495564,D-,8.33
KATHY CARAWAY ELEMENTARY,TRAVIS COUNTY,30.422056,-97.759036,A,96.67
DECKER ELEMENTARY,TRAVIS COUNTY,30.314532,-97.618584,D-,8.33
DOBIE PK CENTER,TRAVIS COUNTY,30.343617,-97.673085,0,0.0
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.140812,-97.574342,D-,8.33
HILL ELEMENTARY,TRAVIS COUNTY,30.377258,-97.768891,B+,75.0
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.348573,-97.87503199999999,A,96.67
BLANTON ELEMENTARY,TRAVIS COUNTY,30.300199,-97.687686,C-,33.33
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.333259,-97.806089,A+,100.0
PILLOW ELEMENTARY,TRAVIS COUNTY,30.367679,-97.73340400000001,D,16.67
POND SPRINGS ELEMENTARY,WILLIAMSON COUNTY,30.439144,-97.768653,B-,58.33
KOCUREK ELEMENTARY,TRAVIS COUNTY,30.174723999999998,-97.840705,C-,33.33
DEER CREEK ELEMENTARY,WILLIAMSON COUNTY,30.461135,-97.91538,0,0.0
JOSLIN ELEMENTARY,TRAVIS COUNTY,30.239365000000003,-97.78310400000001,C-,33.33
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.173501,-97.627453,D-,8.33
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.416296000000003,-97.958458,0,0.0
BATY ELEMENTARY,TRAVIS COUNTY,30.234846,-97.704358,F,0.0
HARRIS ELEMENTARY,TRAVIS COUNTY,30.313878000000003,-97.694491,D,16.67
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.294871,-97.517753,D-,8.33
BRENTWOOD ELEMENTARY,TRAVIS COUNTY,30.336211,-97.72429,B+,75.0
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.320569,-97.853397,A+,100.0
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.23507,-97.98821600000001,B-,58.33
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.397509000000003,-97.77423,A+,100.0
COPPERFIELD ELEMENTARY,TRAVIS COUNTY,30.376417,-97.654878,B-,58.33
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.214847,-98.01514300000001,B-,58.33
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.283431,-97.926103,A+,100.0
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.378203000000003,-97.818264,B+,75.0
SIMS ELEMENTARY,TRAVIS COUNTY,30.279282000000002,-97.690712,D-,8.33
WIELAND ELEMENTARY,TRAVIS COUNTY,30.428354,-97.641903,C+,50.0
BLANTON ELEMENTARY,TRAVIS COUNTY,30.310203,-97.686592,C-,33.33
MILLS ELEMENTARY,TRAVIS COUNTY,30.238383000000002,-97.904974,A,96.67
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.404144,-97.996897,0,0.0
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.373753000000004,-97.955156,B,66.67
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.338507,-97.99481899999999,A-,83.34
PATRICIA KNOWLES ELEMENTARY,WILLIAMSON COUNTY,30.539271999999997,-97.855897,D+,25.0
BLANTON ELEMENTARY,TRAVIS COUNTY,30.297196999999997,-97.688558,C-,33.33
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.233694,-97.983793,B-,58.33
JOLLYVILLE ELEMENTARY,WILLIAMSON COUNTY,30.436674,-97.744176,0,0.0
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.139969,-97.88408299999999,B+,75.0
RIVER RIDGE ELEMENTARY,TRAVIS COUNTY,30.355155,-97.92169,A,96.67
BLOCK HOUSE CREEK ELEMENTARY,WILLIAMSON COUNTY,30.536451,-97.819949,B,66.67
DOSS ELEMENTARY,TRAVIS COUNTY,30.359111,-97.785093,A,96.67
WINDERMERE ELEMENTARY,TRAVIS COUNTY,30.474021,-97.634527,B-,58.33
BRYKER WOODS ELEMENTARY,TRAVIS COUNTY,30.319078,-97.746586,A-,83.34
CEDAR CREEK ELEMENTARY,TRAVIS COUNTY,30.272481,-97.787193,A-,83.34
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.296696,-97.867182,A+,100.0
REAL LEARNING ACADEMY,TRAVIS COUNTY,30.160238,-97.804335,D,16.67
HOUSTON ELEMENTARY,TRAVIS COUNTY,30.192947999999998,-97.751626,F,0.0
CYPRESS ELEMENTARY,WILLIAMSON COUNTY,30.449090999999996,-97.842567,B-,58.33
RIVER RIDGE ELEMENTARY,TRAVIS COUNTY,30.332584000000004,-97.927377,A,96.67
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.420440999999997,-97.778403,A+,100.0
PFLUGERVILLE ELEMENTARY,TRAVIS COUNTY,30.428703999999996,-97.617615,B-,58.33
C C MASON ELEMENTARY,WILLIAMSON COUNTY,30.522414,-97.85230899999999,D,16.67
CALDWELL ELEMENTARY,WILLIAMSON COUNTY,30.480778000000004,-97.657841,0,0.0
MILLS ELEMENTARY,TRAVIS COUNTY,30.213390999999998,-97.897904,A,96.67
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.338396000000003,-97.815189,A+,100.0
POPHAM ELEMENTARY,TRAVIS COUNTY,30.09798,-97.60137900000001,D-,8.33
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.224199,-98.00578,B-,58.33
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.379549,-97.81291999999999,B+,75.0
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.167935999999997,-97.852838,B+,75.0
SUMMITT ELEMENTARY,TRAVIS COUNTY,30.432012,-97.718899,B-,58.33
PATTON ELEMENTARY,TRAVIS COUNTY,30.227890999999996,-97.83949,B,66.67
WESTSIDE ELEMENTARY,WILLIAMSON COUNTY,30.491084999999998,-97.848861,B-,58.33
ANDERSON MILL ELEMENTARY,TRAVIS COUNTY,30.453711,-97.795902,0,0.0
JOLLYVILLE ELEMENTARY,WILLIAMSON COUNTY,30.443336,-97.745866,0,0.0
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.299451,-97.884637,A+,100.0
NEYSA CALLISON ELEMENTARY,WILLIAMSON COUNTY,30.503847999999998,-97.66286,D+,25.0
KIKER ELEMENTARY,TRAVIS COUNTY,30.190357000000002,-97.892119,A+,100.0
MILLS ELEMENTARY,TRAVIS COUNTY,30.211959999999998,-97.86749499999999,A,96.67
UNIVERSITY OF TEXAS EL CHARTER SCHOOL,TRAVIS COUNTY,30.263771999999996,-97.70891999999999,0,0.0
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.135928999999997,-97.88766700000001,B+,75.0
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.337089000000002,-97.765437,B+,75.0
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.362385999999997,-98.00411,A-,83.34
CAMINO REAL ELEMENTARY,HAYS COUNTY,29.994905,-97.745289,D-,8.33
BARTON HILLS ELEMENTARY,TRAVIS COUNTY,30.243663,-97.787319,A,96.67
COWAN ELEMENTARY,TRAVIS COUNTY,30.197246999999997,-97.822901,A-,83.34
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.396396000000003,-97.483166,F,0.0
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.341557,-97.79248299999999,A+,100.0
DOSS ELEMENTARY,TRAVIS COUNTY,30.353393,-97.773834,A,96.67
WEBB PRI CENTER,TRAVIS COUNTY,30.336790999999998,-97.708605,F,0.0
BRYKER WOODS ELEMENTARY,TRAVIS COUNTY,30.300686,-97.752211,A-,83.34
PLEASANT HILL ELEMENTARY,TRAVIS COUNTY,30.191813,-97.787274,C-,33.33
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.418029999999998,-97.985235,0,0.0
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.237498,-97.934001,A,96.67
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.203236999999998,-97.957374,B-,58.33
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.364031,-97.85701999999999,A-,83.34
MATHEWS ELEMENTARY,TRAVIS COUNTY,30.27315,-97.779586,B+,75.0
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.299874,-97.849459,A+,100.0
RUTLEDGE ELEMENTARY,WILLIAMSON COUNTY,30.495459999999998,-97.77812,A-,83.34
DEER CREEK ELEMENTARY,WILLIAMSON COUNTY,30.481666999999998,-97.905845,0,0.0
CASIS ELEMENTARY,TRAVIS COUNTY,30.296771999999997,-97.777825,A,96.67
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.246728000000004,-97.875943,C+,50.0
PATSY SOMMER ELEMENTARY,WILLIAMSON COUNTY,30.508309999999998,-97.746175,A+,100.0
EANES ELEMENTARY,TRAVIS COUNTY,30.284009,-97.798775,A-,83.34
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.296284999999997,-97.819425,A-,83.34
BRUSHY CREEK ELEMENTARY,WILLIAMSON COUNTY,30.506693,-97.735279,B+,75.0
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.4789,-97.627533,B+,75.0
CYPRESS ELEMENTARY,WILLIAMSON COUNTY,30.448853999999997,-97.840637,B-,58.33
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.3649,-98.00299999999999,A-,83.34
WOOLDRIDGE ELEMENTARY,TRAVIS COUNTY,30.367882,-97.71014699999999,D+,25.0
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.370468,-97.84263,B+,75.0
CARPENTER HILL ELEMENTARY,HAYS COUNTY,30.123254,-97.874333,B-,58.33
ALLISON ELEMENTARY,TRAVIS COUNTY,30.235276000000002,-97.677214,C,41.67
JOLLYVILLE ELEMENTARY,WILLIAMSON COUNTY,30.443271999999997,-97.748609,0,0.0
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.167613,-97.866127,B+,75.0
GOVALLE ELEMENTARY,TRAVIS COUNTY,30.256828000000002,-97.700062,F,0.0
KOCUREK ELEMENTARY,TRAVIS COUNTY,30.176259,-97.85129599999999,C-,33.33
CYPRESS ELEMENTARY,WILLIAMSON COUNTY,30.454085,-97.854725,B-,58.33
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.186676000000002,-97.933325,B+,75.0
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.302623999999998,-98.01168,B+,75.0
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.144871000000002,-97.887365,B+,75.0
DELL CHILDREN'S MEDICAL CENTER,TRAVIS COUNTY,30.300409000000002,-97.713711,0,0.0
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.341996,-97.790256,A+,100.0
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.27543,-97.886432,A+,100.0
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.391431,-97.802266,A+,100.0
RONALD REAGAN ELEMENTARY,WILLIAMSON COUNTY,30.527055999999998,-97.802408,B,66.67
RONALD REAGAN ELEMENTARY,WILLIAMSON COUNTY,30.519528,-97.806762,B,66.67
CASIS ELEMENTARY,TRAVIS COUNTY,30.292227,-97.773586,A,96.67
CEDAR CREEK ELEMENTARY,TRAVIS COUNTY,30.267144000000002,-97.791279,A-,83.34
BRUSHY CREEK ELEMENTARY,WILLIAMSON COUNTY,30.506210999999997,-97.73452900000001,B+,75.0
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.293376000000002,-97.884811,A+,100.0
WINDERMERE ELEMENTARY,TRAVIS COUNTY,30.468938,-97.636545,B-,58.33
WINDERMERE PRI,TRAVIS COUNTY,30.478546,-97.63596899999999,0,0.0
KIKER ELEMENTARY,TRAVIS COUNTY,30.193573999999998,-97.86024300000001,A+,100.0
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.334573,-97.793237,A+,100.0
CLAUDE BERKMAN ELEMENTARY,WILLIAMSON COUNTY,30.513499,-97.67876600000001,D+,25.0
CAMPBELL ELEMENTARY,TRAVIS COUNTY,30.287143,-97.70065,D,16.67
WIELAND ELEMENTARY,TRAVIS COUNTY,30.419048999999998,-97.64044399999999,C+,50.0
HARMONY SCHOOL OF SCIENCE - AUSTIN,TRAVIS COUNTY,30.397709000000003,-97.703296,C,41.67
CASIS ELEMENTARY,TRAVIS COUNTY,30.295157,-97.758301,A,96.67
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.370571999999996,-97.51626,F,0.0
PARMER LANE ELEMENTARY,TRAVIS COUNTY,30.427982,-97.692778,C+,50.0
PFLUGERVILLE ELEMENTARY,TRAVIS COUNTY,30.420976,-97.623621,B-,58.33
CHARLOTTE COX ELEMENTARY,,30.508856,-97.809157,0,0.0
EANES ELEMENTARY,TRAVIS COUNTY,30.299527,-97.812501,A-,83.34
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.226781,-97.591186,0,0.0
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.215588,-97.934666,A,96.67
BLUEBONNET ELEMENTARY,BASTROP COUNTY,30.136968,-97.490412,C,41.67
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.312902,-97.903868,A+,100.0
TIMMERMAN ELEMENTARY,TRAVIS COUNTY,30.436327000000002,-97.618209,C,41.67
COWAN ELEMENTARY,TRAVIS COUNTY,30.189188,-97.827906,A-,83.34
RIVER RIDGE ELEMENTARY,TRAVIS COUNTY,30.339715,-97.927524,A,96.67
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.099313000000002,-97.664473,0,0.0
SUMMITT ELEMENTARY,TRAVIS COUNTY,30.422108,-97.735625,B-,58.33
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.186079,-97.908426,A,96.67
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.29962,-97.478247,D-,8.33
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.276194,-97.837615,A-,83.34
KOCUREK ELEMENTARY,TRAVIS COUNTY,30.179745,-97.82650100000001,C-,33.33
PIONEER CROSSING ELEMENTARY,TRAVIS COUNTY,30.338966,-97.647561,C+,50.0
HILL ELEMENTARY,TRAVIS COUNTY,30.384214,-97.757335,B+,75.0
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.217814,-97.519243,0,0.0
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.344997999999997,-97.856836,A+,100.0
UPHAUS EARLY CHILDHOOD CENTER,TRAVIS COUNTY,30.200734999999998,-97.75327,0,0.0
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.287368,-98.026135,B+,75.0
DAWSON ELEMENTARY,TRAVIS COUNTY,30.236705999999998,-97.76743,C-,33.33
PATTON ELEMENTARY,TRAVIS COUNTY,30.221975,-97.845136,B,66.67
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.302025,-97.820499,A+,100.0
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.310227,-97.536603,D-,8.33
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.129964,-97.568214,D-,8.33
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.284209000000004,-97.835864,A-,83.34
WESTSIDE ELEMENTARY,WILLIAMSON COUNTY,30.49557,-97.887165,B-,58.33
PEREZ ELEMENTARY,TRAVIS COUNTY,30.16972,-97.75152800000001,D,16.67
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.296903999999998,-97.88793299999999,A+,100.0
OAK MEADOWS ELEMENTARY,TRAVIS COUNTY,30.286439,-97.637573,F,0.0
SPICEWOOD ELEMENTARY,TRAVIS COUNTY,30.441469,-97.806524,A+,100.0
MATHEWS ELEMENTARY,TRAVIS COUNTY,30.290347999999998,-97.757678,B+,75.0
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.202671000000002,-97.942047,B+,75.0
RONALD REAGAN ELEMENTARY,WILLIAMSON COUNTY,30.527224,-97.788692,B,66.67
RIVER RIDGE ELEMENTARY,TRAVIS COUNTY,30.331838,-97.932238,A,96.67
FOREST CREEK ELEMENTARY,WILLIAMSON COUNTY,30.505058000000002,-97.61609399999999,B+,75.0
PATTON ELEMENTARY,TRAVIS COUNTY,30.242628999999997,-97.830741,B,66.67
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.231571000000002,-97.870841,C+,50.0
WOOLDRIDGE ELEMENTARY,TRAVIS COUNTY,30.361425,-97.71377,D+,25.0
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.239662,-97.855307,C+,50.0
SUMMITT ELEMENTARY,TRAVIS COUNTY,30.425465000000003,-97.73890300000001,B-,58.33
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.100697999999998,-97.66736800000001,0,0.0
TIMMERMAN ELEMENTARY,TRAVIS COUNTY,30.444346999999997,-97.625646,C,41.67
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.339808,-97.989372,A-,83.34
PARMER LANE ELEMENTARY,TRAVIS COUNTY,30.419333,-97.67877,C+,50.0
BRYKER WOODS ELEMENTARY,TRAVIS COUNTY,30.310863,-97.746606,A-,83.34
VIC ROBERTSON ELEMENTARY,WILLIAMSON COUNTY,30.533114,-97.673709,D+,25.0
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.347021,-97.960759,A-,83.34
DOSS ELEMENTARY,TRAVIS COUNTY,30.361013,-97.76540200000001,A,96.67
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.334699,-97.956299,A-,83.34
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.410885999999998,-97.933189,B,66.67
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.415632000000002,-97.94009399999999,B,66.67
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.445871,-97.917976,0,0.0
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.294034000000003,-97.510597,D-,8.33
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.285283000000003,-97.867884,A+,100.0
SPICEWOOD ELEMENTARY,TRAVIS COUNTY,30.425728999999997,-97.805551,A+,100.0
REILLY ELEMENTARY,TRAVIS COUNTY,30.32252,-97.734723,B-,58.33
BLAZIER ELEMENTARY,TRAVIS COUNTY,30.154959,-97.74379499999999,B-,58.33
NYOS - MAGNOLIA MCCULLOUGH CAMPUS,TRAVIS COUNTY,30.388465000000004,-97.705687,0,0.0
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.37642,-97.85010799999999,B+,75.0
COPPERFIELD ELEMENTARY,TRAVIS COUNTY,30.398517,-97.671846,B-,58.33
BLAZIER ELEMENTARY,TRAVIS COUNTY,30.137043,-97.778003,B-,58.33
COWAN ELEMENTARY,TRAVIS COUNTY,30.183877000000003,-97.834075,A-,83.34
MATHEWS ELEMENTARY,TRAVIS COUNTY,30.286275,-97.755263,B+,75.0
TIMMERMAN ELEMENTARY,TRAVIS COUNTY,30.433183000000003,-97.628713,C,41.67
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.129884999999998,-97.958013,B+,75.0
GRAHAM ELEMENTARY,TRAVIS COUNTY,30.364641,-97.671775,B+,75.0
PILLOW ELEMENTARY,TRAVIS COUNTY,30.371086,-97.73295300000001,D,16.67
CASIS ELEMENTARY,TRAVIS COUNTY,30.304878000000002,-97.78294100000001,A,96.67
POPHAM ELEMENTARY,TRAVIS COUNTY,30.119021999999998,-97.636096,D-,8.33
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.371875,-97.970839,A-,83.34
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.330242,-97.979446,A-,83.34
