Zillow ID,address,zipcode,alat,alon,valuation,sqft,value sqft,neighborhood,tractCode,countyFips,stateFips,commuteTime
62607478,5901 East Stassney Lane,78744,30.191144,-97.731127,173946.0,1222.0,142.35,McKinney,2431,453,48,23.7
70343095,11305 Hollister Drive,78737,30.192672,-97.915983,638286.0,4385.0,145.56,Muirfield,1770,453,48,26.8
64783955,6107 Richardson Lane,78741,30.237084000000007,-97.698859,334908.0,802.0,417.59,Montopolis,2317,453,48,22.4
29470859,14705 Jacobson Road,78617,30.134246,-97.613027,152524.0,840.0,181.58,Swiss Alpine Village,2435,453,48,26.7
29471283,9502 Cliffbrook Drive,78747,30.104541,-97.717166,177209.0,1113.0,159.22,,2432,453,48,33.1
121655692,107 Killdrummy Lane,78738,30.351046000000004,-98.006894,579152.0,3849.0,150.47,,1764,453,48,40.5
29516598,12717 Burson Drive,78652,30.140276,-97.840961,397929.0,2580.0,154.24,Olympic Heights,1772,453,48,27.2
29376129,10101 Mandeville Circle,78750,30.439402,-97.805348,505886.0,3461.0,146.17,,1781,453,48,27.6
29509894,9908 Woodshire Drive,78748,30.175934,-97.829429,299526.0,1736.0,172.54,Castlewood Forest,1747,453,48,29.1
83123859,6800 Caudill Lane,78738,30.301253000000006,-98.006765,939891.0,4730.0,198.71,,1768,453,48,33.1
29376453,11406 Boulder Lane,78726,30.442071,-97.828018,1385521.0,6312.0,219.51,,1714,453,48,27.6
29362688,213 Bella Riva Drive,78734,30.389525,-97.952792,4042552.0,6673.0,605.81,,1741,453,48,24.9
29418500,12426 Old Kimbro Road,78653,30.339627,-97.509403,346528.0,2194.0,157.94,Presidential Glen,2209,453,48,31.0
29454980,807 Black Locust Drive East,78660,30.460854,-97.639124,192990.0,1708.0,112.99,Swenson Farms,1861,453,48,24.6
29497478,7106 Crosswood Drive,78745,30.196437,-97.798197,278141.0,1129.0,246.36,Hillside Oaks,2424,453,48,30.3
124720318,18498 Drecker Springs Lane,78660,30.451651,-97.574161,6871485.0,2152.0,3193.07,Villages of Hidden Lake,1858,453,48,28.5
29400602,601 East 42nd Street,78751,30.302311,-97.726084,510486.0,1280.0,398.82,Hyde Park,302,453,48,16.6
29361165,7879 Lakewood Drive,78750,30.380356,-97.794068,675536.0,3294.0,205.08,North Cat Mountain,1716,453,48,24.7
29332477,803 Forest View Drive,78746,30.286779,-97.79742,834434.0,2137.0,390.47,City View,1919,453,48,17.2
83126616,4814 City Park Road,78730,30.36627,-97.83442,3007898.0,16000.0,187.99,Long Canyon,1761,453,48,24.9
29446409,2001 Wells Branch Parkway,78728,30.435421,-97.681001,321350.0,2096.0,153.32,,1853,453,48,24.6
83124760,4525 Pyrenees Pass,78738,30.321115,-97.986773,451092.0,2635.0,171.19,,1773,453,48,30.8
29471238,8960 Elroy Road,78617,30.123208,-97.629495,172630.0,1512.0,114.17,Shannon Acres,2435,453,48,26.7
29458680,1404 Windcrest Drive,78664,30.49983,-97.596482,290150.0,2316.0,125.28,,1855,453,48,24.2
2137616693,11907 FM 812,78719,30.135527000000003,-97.656973,306973.0,3300.0,93.02,,2436,453,48,26.7
29397754,4713 Blueberry Trail,78723,30.294506,-97.685021,339173.0,1940.0,174.83,Pecan Springs Springdale,2107,453,48,23.8
28595468,16134 Oak Grove Road,78610,30.109467,-97.904121,335251.0,1657.0,202.32,,10901,209,48,34.5
83818433,18625 Falcon Pointe Boulevard,78660,30.458478000000003,-97.585103,262704.0,2139.0,122.82,,1858,453,48,28.5
64547340,8416 Sassman Road,78747,30.135662,-97.714929,263790.0,2052.0,128.55,,2432,453,48,33.1
29330877,1504 Canoe Brook Drive,78746,30.282276,-97.835811,911581.0,3309.0,275.49,,1917,453,48,23.6
227608731,12800 Camino Real,78640,29.993916,-97.740712,287503.0,2203.0,130.51,,960101,55,48,35.0
79980652,5212 Musket Cove,78736,30.286563,-97.935457,1563752.0,5430.0,287.98,,1768,453,48,33.1
84385538,246 Oak Arbor Trail,78616,30.077074,-97.603699,160089.0,2128.0,75.23,,950802,21,48,36.9
84383188,231 Colorado Drive,78612,30.166134000000003,-97.485879,499452.0,3508.0,142.38,,950300,21,48,33.7
94642676,1913 Heliotrope Court,78733,30.313636,-97.902548,915518.0,4559.0,200.82,,1784,453,48,25.3
29393492,9023 Tristam Drive,78621,30.282041,-97.473789,164586.0,1344.0,122.46,Estates at Wilbarger Creek,2210,453,48,37.2
64750510,11621 Lansdowne Road,78754,30.354423,-97.612538,246899.0,1644.0,150.18,Harris Branch,1856,453,48,26.4
29330213,2705 1/2 Stratford Drive,78703,30.278997,-97.782387,815115.0,1975.0,412.72,Bluffington,1919,453,48,17.2
64682808,17008 Hamilton Pool Road,78620,30.297745000000006,-98.026449,574545.0,2388.0,240.6,,1768,453,48,33.1
29418378,1709 Justin Lane,78757,30.342062,-97.730264,459645.0,1526.0,301.21,Abercrombie,1505,453,48,26.5
29440838,12404 Alderbrook Drive,78758,30.414407,-97.698799,316503.0,1980.0,159.85,North Star,1850,453,48,22.9
29502945,8305 Zyle Road,78737,30.198243,-97.922854,428547.0,2251.0,190.38,Sunrise Country,1733,453,48,25.8
64825167,8901 Blazyk Drive,78737,30.204187,-97.929494,1005807.0,4870.0,206.53,Overlook at Lewis Mountain,1733,453,48,25.8
110538063,10805 Trails End Road,78641,30.486731,-97.903406,246701.0,1134.0,217.55,,1765,453,48,31.3
29497007,8417 La Plata Loop,78737,30.205731,-97.921,995466.0,4885.0,203.78,Overlook at Lewis Mountain,1733,453,48,25.8
29447051,1710 Gatlinburg Drive,78660,30.428761,-97.607925,268544.0,2306.0,116.45,Old Town,1842,453,48,30.4
83829796,12043 Jones Road,78653,30.323414,-97.484707,612810.0,2200.0,278.55,Lockwood Farms,2209,453,48,31.0
29463280,6033 Bluebell Circle,78741,30.230459000000003,-97.702983,193270.0,775.0,249.38,Montopolis,2318,453,48,22.6
83822811,16912 John Michael Drive,78653,30.355731,-97.550388,338217.0,3019.0,112.03,Hamilton Point,1856,453,48,26.4
29358727,7603 Valburn Drive,78731,30.372547,-97.774217,654038.0,2672.0,244.77,North Cat Mountain,1705,453,48,20.3
29377483,10924 Centennial Trail,78726,30.444317,-97.818821,550951.0,3200.0,172.17,,1714,453,48,27.6
29360728,105 Firebird Cove,78734,30.379629,-97.977597,699664.0,4142.0,168.92,,1771,453,48,34.7
29434951,14304 Cameron Road,78653,30.395944,-97.595021,444119.0,4154.0,106.91,Cantarra,1842,453,48,30.4
29322351,2002 Kinney Avenue,78704,30.250599,-97.769449,630486.0,1956.0,322.33,Zilker,1304,453,48,22.3
29400155,2905 Pecan Springs Road,78723,30.300584000000004,-97.684773,300368.0,1080.0,278.12,Pecan Springs Springdale,2107,453,48,23.8
80096489,11505 Georgia Coleman Bend,78748,30.1546,-97.843604,258627.0,1346.0,192.14,Olympic Heights,1774,453,48,31.1
121723207,373 Lauren Trail,78613,30.493175,-97.853484,378220.0,2597.0,145.64,,20326,491,48,26.6
29477266,4017 Victory Drive,78704,30.233411,-97.788566,17294077.0,1050.0,16470.55,South Lamar,2004,453,48,21.3
64601258,11500 Arrowmound Pass,78617,30.155076,-97.651213,200437.0,1326.0,151.16,Stoney Ridge,2435,453,48,26.7
29376370,10906 Conchos Trail,78726,30.441929,-97.818689,462615.0,1800.0,257.01,,1714,453,48,27.6
29515514,12404 Bear Hollow Cove,78739,30.1533,-97.866493,609794.0,5548.0,109.91,Shady Hollow,1775,453,48,28.1
29338818,3506 River Road,78703,30.306918,-97.773711,1766472.0,5113.0,345.49,Tarrytown,1604,453,48,20.8
52275165,4609 Island Cove,78731,30.332213,-97.778467,3427557.0,5283.0,648.79,Balcones Park,102,453,48,21.1
84140611,1157 Live Oak Loop,78610,30.111788,-97.912343,505945.0,2857.0,177.09,,10901,209,48,34.5
29324776,10111 Crumley Ranch Road,78738,30.269403000000004,-98.023742,415787.0,944.0,440.45,,1768,453,48,33.1
79984472,13601 Arbor Hill Cove,78653,30.360587,-97.543472,296768.0,2789.0,106.41,,1856,453,48,26.4
29492337,8910 Young Lane,78737,30.215309,-97.922822,1493920.0,9393.0,159.05,Estates of Lewis Mountain,1733,453,48,25.8
125889988,11205 Whitefaulds Drive,78754,30.347288,-97.619149,245280.0,2305.0,106.41,Harris Branch,1856,453,48,26.4
29330770,1417 Bay Hill Drive,78746,30.281637,-97.832064,709416.0,2660.0,266.7,,1917,453,48,23.6
29471115,10901 Thaxton Road,78610,30.117864,-97.743347,336971.0,2680.0,125.74,Thaxton Place,2432,453,48,33.1
70337148,3416 Bunny Run,78746,30.336082,-97.8137,2019786.0,4817.0,419.3,,1912,453,48,21.5
29395010,3403 Touchstone Street,78723,30.289705,-97.6819,380193.0,1610.0,236.14,Pecan Springs Springdale,2107,453,48,23.8
29464096,6806 Canal Street,78741,30.227412,-97.695935,186426.0,832.0,224.07,Montopolis,2312,453,48,26.6
29489003,8811 Honeycomb Drive,78737,30.218435,-97.91797,304690.0,1092.0,279.02,Estates of Lewis Mountain,1733,453,48,25.8
29393441,20913 Delorio Street,78653,30.278122,-97.485259,207357.0,1620.0,128.0,Kingsbery Park,2210,453,48,37.2
29373310,15753 Booth Circle,78641,30.434107,-97.909345,493787.0,2338.0,211.2,,1765,453,48,31.3
29433448,8838 Honeysuckle Trail,78759,30.380633000000003,-97.74349,331577.0,1547.0,214.34,Mesa Forest,1707,453,48,21.4
29328879,7501 Sandio Loop,78735,30.274536,-97.857656,957174.0,4146.0,230.87,,1908,453,48,23.3
29439659,16841 Cameron Road,78653,30.409801,-97.539201,331918.0,1910.0,173.78,Magnolia Ranch Estates,1859,453,48,35.3
144261716,15611 Littig Road,78653,30.321806,-97.49224,649687.0,1216.0,534.28,Parsons Meadows,2209,453,48,31.0
58307823,6107 Jesse Bohls Drive,78660,30.435358,-97.563461,437056.0,2451.0,178.32,Magnolia Ranch Estates,1859,453,48,35.3
120901436,1312 South Quinlan Park Road,78732,30.330464000000006,-97.926051,247026.0,1204.0,205.17,,1760,453,48,33.2
29486410,4703 Circle Oak Cove,78749,30.218618,-97.846522,433636.0,1941.0,223.41,Sunset,1738,453,48,24.9
29478204,9005 Blue Hill Court,78736,30.238973,-97.935605,392925.0,1660.0,236.7,,1768,453,48,33.1
29477617,8105 Pinto Path,78736,30.240406,-97.890196,290860.0,1194.0,243.6,West Oak Hill,1769,453,48,27.9
241939217,12405 Morelia Way,78652,30.122378,-97.813148,328933.0,2438.0,134.92,,2407,453,48,32.1
29496995,10601 La Plata Cove,78737,30.20488,-97.913983,602009.0,3301.0,182.37,Alta Mira,1733,453,48,25.8
29414401,202 East Lisa Drive,78752,30.334589,-97.709207,313886.0,1270.0,247.15,Highland,1503,453,48,20.4
83822857,12606 Johnson Road,78653,30.382292,-97.507278,217695.0,1904.0,114.34,,1854,453,48,40.5
29444502,4509 Columbine Drive,78727,30.428515,-97.718968,303374.0,1678.0,180.79,Tomanet Estates,1846,453,48,23.8
119630532,16101 Anderson Road,78653,30.397672,-97.525637,348520.0,2092.0,166.6,Magnolia Ranch Estates,1856,453,48,26.4
29418522,15916 Voelker Lane,78621,30.348437,-97.468169,254957.0,2084.0,122.34,,2209,453,48,31.0
28595203,700 Kelly Smith Lane,78610,30.040927000000003,-97.83556,287657.0,2325.0,123.72,,10908,209,48,34.3
29413642,6910 Bethune Avenue,78752,30.327963,-97.700047,203984.0,1296.0,157.4,St. Johns,1812,453,48,24.8
29329442,2304 West 8th Street,78703,30.282046,-97.770955,832035.0,2162.0,384.85,Westfield,1602,453,48,19.2
83824969,11831 Doyle Overton Road,78617,30.069956,-97.64745,169315.0,1232.0,137.43,,2436,453,48,26.7
29410220,3306 Vintage Hills Cove,78723,30.319003,-97.666039,445271.0,2952.0,150.84,University Hills,2113,453,48,31.3
29365578,3800 Red Bird Trail,78645,30.413191,-97.960221,655526.0,3247.0,201.89,,1780,453,48,39.3
144352725,5319 Turnersville Road,78610,30.071576,-97.737006,1033774.0,1897.0,544.95,,2434,453,48,32.3
29501741,5376 Austral Loop,78739,30.195548,-97.875508,482056.0,3028.0,159.2,,1770,453,48,26.8
29538897,440 East Park Street,78613,30.521583000000003,-97.800042,535708.0,3282.0,163.23,,20313,491,48,23.8
144240330,15311 Decker Lake Road,78724,30.269981,-97.577575,707704.0,1.0,707704.0,Decker Lake Estates,2207,453,48,36.5
70344295,212 Varco Drive,78738,30.337232,-97.956772,728224.0,4835.0,150.62,Vistas at Lakeway,1784,453,48,25.3
29363539,5006 Marshall Ford Road,78732,30.393271,-97.887694,314208.0,1575.0,199.5,Marshall Ford,1765,453,48,31.3
29511433,2915 Wadsworth Way,78748,30.174567,-97.843415,255224.0,1447.0,176.38,Tanglewood Forest,1748,453,48,27.2
29350155,4600 Cat Mountain Drive,78731,30.35317,-97.778263,956568.0,3932.0,243.28,Cat Mountain,1719,453,48,18.9
83814740,12353 Ballerstedt Road,78621,30.335455,-97.464183,1291935.0,5374.0,240.4,,2209,453,48,31.0
29373223,7708 Navajo Pass,78641,30.433043,-97.895654,526718.0,3315.0,158.89,,1765,453,48,31.3
29331395,3704 Mission Creek Drive,78735,30.282439,-97.880016,868062.0,3350.0,259.12,,1908,453,48,23.3
111372467,12617 Black Hills Drive,78739,30.145646000000006,-97.853047,402199.0,3217.0,125.02,Olympic Heights,1775,453,48,28.1
29389070,21967 Silvia Drive,78621,30.266193,-97.472457,155081.0,1512.0,102.57,Estates at Wilbarger Creek,2210,453,48,37.2
29499877,8403 La Plata Loop,78737,30.203645,-97.920246,567888.0,3160.0,179.71,Overlook at Lewis Mountain,1733,453,48,25.8
52832697,8694 Ken Aaron Court,78717,30.493764,-97.736412,497316.0,4082.0,121.83,Avery Ranch,20510,491,48,29.9
29353246,5306 Backtrail Drive,78731,30.362137,-97.783574,712172.0,2960.0,240.6,North Cat Mountain,1705,453,48,20.3
29443916,1901 Rendova Lane,78660,30.419729,-97.622155,246134.0,1458.0,168.82,Mountain Creek,1841,453,48,24.1
80103628,12504 Timber Heights Drive,78754,30.369507,-97.64993,238096.0,1633.0,145.8,Pioneer Crossing West,1834,453,48,23.6
29476588,606 Cardinal Lane,78704,30.232589,-97.766371,539871.0,864.0,624.85,Galindo,1307,453,48,20.4
29325489,802 Spofford Street,78704,30.260524,-97.766872,758580.0,1740.0,435.97,Zilker,1303,453,48,20.6
29404203,6220 Walnut Hills Drive,78723,30.309531,-97.676346,399649.0,1888.0,211.68,University Hills,2112,453,48,26.2
29380045,18004 Crystal Cove,78645,30.480314,-97.921861,662455.0,2877.0,230.26,,1780,453,48,39.3
2116288513,9101 Sweetgum Drive,78748,30.17878,-97.8168,389265.0,1572.0,247.62,Westwood Heights,2423,453,48,34.0
29371510,11724 D-K Ranch Road,78759,30.428026000000006,-97.767875,416553.0,2132.0,195.38,,1756,453,48,21.1
29468872,4607 Timber Creek Cove,78617,30.181973,-97.642098,153091.0,576.0,265.78,,2433,453,48,33.5
70330369,12026 Pleasant Panorama View,78738,30.320806,-97.919162,773559.0,4950.0,156.27,,1784,453,48,25.3
64790932,3806 Bliss Spillar Road,78652,30.150817,-97.8788,510874.0,3241.0,157.63,,1775,453,48,28.1
29498363,7817 Finch Trail,78745,30.199943,-97.824229,322609.0,1598.0,201.88,Cherry Creek,1729,453,48,26.6
29427951,10003 Derringer Trail,78753,30.36669,-97.687737,322653.0,2392.0,134.89,North Lamar,1823,453,48,24.9
29373833,11709 Lemens Spice Cove,78750,30.435971,-97.783129,480624.0,2334.0,205.92,,1782,453,48,25.0
58299991,4301 Rum Runner Road,78734,30.401381,-97.923023,831226.0,4180.0,198.86,,1741,453,48,24.9
29352621,724 Vanguard,78738,30.361962,-97.993369,512377.0,3422.0,149.73,,1771,453,48,34.7
29433651,10503 Little Pebble Drive,78758,30.382983000000007,-97.710075,323991.0,1908.0,169.81,Quail Hollow,1821,453,48,21.7
58309428,17611 Wiseman Drive,78660,30.466157,-97.632058,210469.0,1464.0,143.76,Swenson Farms,1861,453,48,24.6
29400336,10715 Parsons Road,78653,30.304413,-97.512087,263251.0,1436.0,183.32,The Post Oak,2210,453,48,37.2
116080578,4213 Arrow Wood Road,78613,30.526976,-97.759036,686291.0,3950.0,173.74,,20315,491,48,26.5
64457487,5221 Mount Bonnell Road,78731,30.336209000000004,-97.776034,1164814.0,1538.0,757.36,Balcones Park,1719,453,48,18.9
28595398,38 Country Oaks Drive,78610,30.122801000000006,-97.879964,519148.0,3161.0,164.24,,10901,209,48,34.5
70335830,6423 Soter Pkwy,78735,30.265503,-97.841904,975178.0,3366.0,289.71,,1914,453,48,22.2
29413972,2706 Allandale Road,78756,30.335263,-97.748255,455011.0,1614.0,281.92,Allandale,1501,453,48,18.7
29434957,14612 Cameron Road,78660,30.3428,-97.5407,284538.0,1722.0,165.24,,2209,453,48,31.0
29508623,4406 Lendall Lane,78744,30.177617,-97.760072,214735.0,1381.0,155.49,Meadows Lake,2427,453,48,29.3
185183824,2642 Deep River Circle,78665,30.503413,-97.621965,515574.0,4175.0,123.49,Lake Forest,20708,491,48,24.5
29577385,210 Morningside Circle,78634,30.486112,-97.546577,343759.0,2436.0,141.12,,20809,491,48,31.5
29342618,16515 Flint Rock Road,78738,30.331507,-97.994645,621395.0,3500.0,177.54,Vistas at Lakeway,1773,453,48,30.8
64585442,11924 Briarcreek Loop,78653,30.319014000000006,-97.534964,181082.0,1332.0,135.95,Briarcreek,2209,453,48,31.0
29331086,1730 Ben Crenshaw Way,78746,30.28355,-97.843391,641518.0,3242.0,197.88,,1917,453,48,23.6
29426820,9000 Viking Drive,78758,30.362933,-97.706914,260540.0,1688.0,154.35,North Austin Civic Association,1819,453,48,21.0
29577574,15910 Ruel Cove,78717,30.497013,-97.744813,421285.0,3224.0,130.67,Avery Ranch,20510,491,48,29.9
29353710,4020 Far West Boulevard,78731,30.359709,-97.765843,569803.0,2061.0,276.47,Marbry's Ridge,1751,453,48,21.1
29466746,5500 Sapote Court,78744,30.195365,-97.748854,177057.0,1335.0,132.63,Franklin Park,2411,453,48,24.5
29378546,2203 Granger Lane,78613,30.465342,-97.840899,324878.0,2484.0,130.79,,1765,453,48,31.3
29365886,16521 Kidd Lane,78734,30.413012,-97.940359,1487034.0,6299.0,236.07,,1741,453,48,24.9
67001485,8800 Hazelhurst Drive,78729,30.461501,-97.771103,296793.0,2011.0,147.58,Springwoods,20409,491,48,24.8
79980238,14818 Broken Bow Trail,78734,30.38385,-97.929366,246884.0,778.0,317.33,,1742,453,48,30.1
58315144,3014 West William Cannon Drive,78745,30.212064,-97.820633,69272001.0,1242.0,55774.56,Cherry Meadows,1750,453,48,22.4
83824851,409 North Cascades Avenue,78660,30.466847,-97.618981,191815.0,1314.0,145.98,Swenson Farms,1855,453,48,24.2
29440078,12407 Knoll Ridge Drive,78758,30.409233,-97.684398,390194.0,2776.0,140.56,River Oak Lake Estates,1826,453,48,20.8
64778913,3002 Shady Park Drive,78723,30.292801,-97.685892,357019.0,1335.0,267.43,Pecan Springs Springdale,2107,453,48,23.8
29517196,606 Arroyo Vista Drive,78652,30.128307,-97.830205,342059.0,1633.0,209.47,,2407,453,48,32.1
29360689,111 Explorer Cove,78734,30.377119,-97.976902,500200.0,2933.0,170.54,,1771,453,48,34.7
60135194,4006 Louise Lee Drive,78725,30.239802,-97.587515,199733.0,1722.0,115.99,Chaparral Crossing,2207,453,48,36.5
80105446,12012 Oaklynn Court,78653,30.36238,-97.535487,225282.0,2047.0,110.05,Presidential Meadows,1856,453,48,26.4
29422423,1907 Pompton Drive,78757,30.356099,-97.725605,411170.0,1306.0,314.83,Wooten,1818,453,48,22.1
64541312,20113 Panther Drive,78660,30.488168,-97.589848,302970.0,2283.0,132.71,,1855,453,48,24.2
29336282,1800 Lakeshore Drive,78746,30.298537,-97.789199,1984068.0,2640.0,751.54,Island Way,1913,453,48,23.9
58317879,1601 Speaking Rock,78641,30.526581,-97.88588,310151.0,1200.0,258.46,Grand Mesa at Crystal Falls,1766,453,48,35.9
29465649,2402 Whirlaway Drive,78617,30.213872,-97.520942,169579.0,1344.0,126.17,,2433,453,48,33.5
29370222,7901 Yaupon Drive,78750,30.423659000000004,-97.777588,566541.0,3833.0,147.81,,1755,453,48,25.2
29353934,6311 Sprucewood Cove,78731,30.35977,-97.786685,630576.0,2376.0,265.39,Village at Meadow Mountain,1719,453,48,18.9
29365221,10209 Sausalito Drive,78759,30.407424,-97.765221,514300.0,2680.0,191.9,,1757,453,48,23.0
29470755,16411 Fagerquist Road,78617,30.136968,-97.584093,178321.0,1.0,178321.0,Stony Point,2435,453,48,26.7
70343498,1307 Melissa Oaks Lane,78747,30.162059000000006,-97.7849,300080.0,2281.0,131.56,Crossings at Onion Creek,2425,453,48,30.8
88020138,15800 Edenderry,78717,30.495969,-97.758711,389772.0,2651.0,147.03,Avery Ranch,20510,491,48,29.9
79980805,1444 Buffalo Gap Road,78734,30.382177,-97.954263,686542.0,3089.0,222.25,Bella Montagna,1741,453,48,24.9
29365887,16401 Kidd Lane,78734,30.412370000000006,-97.937744,2146744.0,3403.0,630.84,,1741,453,48,24.9
29344936,1700 Canyon Edge Drive,78733,30.339097,-97.862086,532412.0,2648.0,201.06,Austin Lake Hills,1783,453,48,27.1
120899962,8501 Vantage Point Drive,78737,30.232153000000004,-97.905878,445445.0,2324.0,191.67,West Oak Hill,1733,453,48,25.8
83831423,16905 Cameron Road,78653,30.411459000000004,-97.539042,297613.0,2128.0,139.86,Magnolia Ranch Estates,1859,453,48,35.3
70337027,130 Vailco Lane,78738,30.336208000000006,-97.950806,926838.0,5359.0,172.95,Vistas at Lakeway,1784,453,48,25.3
58298654,8402 Greenflint Lane,78759,30.376489000000007,-97.754692,400079.0,3266.0,122.5,Mesa Forest,1706,453,48,21.9
29384275,1108 East 2nd Street,78702,30.261119,-97.732246,512475.0,1364.0,375.71,East Cesar Chavez,902,453,48,23.7
29347611,3801 Ranch Creek Drive,78730,30.355749,-97.845946,701728.0,3203.0,219.08,,1761,453,48,24.9
64681923,12702 Wright Road,78610,30.094675,-97.757636,377192.0,1118.0,337.38,,2434,453,48,32.3
29468007,5802 Walnut Hollow Cove,78744,30.192485,-97.730499,221704.0,1488.0,148.99,Southeast Austin,2431,453,48,23.7
2120134963,2507 Westlake Drive,78746,30.305991,-97.782094,573518.0,485.0,1182.51,,1913,453,48,23.9
83826394,4200 Verano Drive,78735,30.278159,-97.886193,1530948.0,4697.0,325.94,,1908,453,48,23.3
29502976,11905 Jess Drive,78737,30.19306,-97.931268,451077.0,2316.0,194.77,Smokey Mountain Oaks,1733,453,48,25.8
29472962,2107 La Casa Drive,78704,30.246999,-97.780182,1117122.0,2740.0,407.71,Barton Hills,1901,453,48,19.1
29575387,13010 Debarr Drive,78729,30.446317,-97.75633,259072.0,1387.0,186.79,Indian Oaks,20411,491,48,27.0
29356093,8511 Bell Mountain Drive,78730,30.375099,-97.818479,938669.0,3526.0,266.21,Long Canyon,1761,453,48,24.9
29362779,1205 Brooks Hollow Road,78734,30.388981,-97.971381,938409.0,1352.0,694.09,,1771,453,48,34.7
29366903,7090 Comanche Trail,78732,30.413731,-97.892338,929799.0,2928.0,317.55,Marshall Ford,1765,453,48,31.3
29340537,2600 Buckminster Court,78746,30.311636,-97.78403,1191109.0,4092.0,291.08,Island Way,1913,453,48,23.9
125159127,2107 East 8th Street,78702,30.262424,-97.718619,708338.0,2253.0,314.4,Blackshear-Prospect Hill,901,453,48,18.4
29340967,12217 Lake Stone Drive,78738,30.3172,-97.921571,534072.0,3454.0,154.62,,1784,453,48,25.3
29331550,1515 Murray Lane,78703,30.284005,-97.756744,1231721.0,2708.0,454.85,Enfield,1605,453,48,16.9
64528792,9000 Appaloosa Run,78737,30.191714,-97.937982,447347.0,2168.0,206.34,Appaloosa Run,1733,453,48,25.8
64562666,13800 Lone Rider Trail,78738,30.303036,-97.963931,674371.0,3983.0,169.31,,1768,453,48,33.1
70344287,219 Vailco Lane,78738,30.33178,-97.956226,945101.0,5251.0,179.98,Vistas at Lakeway,1784,453,48,25.3
83826934,7917 Big View Drive,78730,30.346781,-97.876095,3778551.0,8442.0,447.59,Austin Lake Hills,1760,453,48,33.2
29375159,13704 Bullick Hollow Road,78726,30.437401,-97.872617,414574.0,2683.0,154.52,,1765,453,48,31.3
29364654,4505 Poteau Circle,78734,30.405798,-97.92409,424222.0,1995.0,212.64,,1741,453,48,24.9
29471612,15100 Pocmont Trail,78719,30.077074,-97.646216,163253.0,1728.0,94.48,,2436,453,48,26.7
29516733,11025 Ballybunion Place,78747,30.133298,-97.778891,315908.0,1927.0,163.94,,2428,453,48,31.4
29404160,5900 North Hampton Road,78723,30.311043,-97.685699,438926.0,1779.0,246.73,University Hills,2106,453,48,19.9
120902706,2407 Berkshire Way,78613,30.51953,-97.865583,348135.0,2581.0,134.88,,20328,491,48,28.7
83822840,4521 Mont Blanc Drive,78738,30.32216,-97.985545,483362.0,3208.0,150.67,,1773,453,48,30.8
29375234,15737 Booth Circle,78641,30.435956,-97.908421,564386.0,2272.0,248.41,,1765,453,48,31.3
29411976,2103 Vanderbilt Lane,78723,30.320764,-97.683465,416172.0,1868.0,222.79,Coronado Hills,2112,453,48,26.2
29363493,12406 Cedar Street,78732,30.392544,-97.878541,690049.0,3414.0,202.12,Marshall Ford,1765,453,48,31.3
29421953,6904 William Wallace Way,78754,30.351372,-97.609262,266935.0,2277.0,117.23,Harris Branch,1856,453,48,26.4
29352169,216 Hazeltine Drive,78734,30.359852000000004,-97.964806,430498.0,2779.0,154.91,Bella Montagna,1778,453,48,28.7
29458872,1502 Alta Vista Avenue,78704,30.245975,-97.742493,664390.0,2079.0,319.57,Travis Heights,1402,453,48,22.6
64852780,20721 Ed Acklin Road,78653,30.272926,-97.490035,430439.0,2632.0,163.54,Kingsbery Park,2210,453,48,37.2
29462792,1301 Saint Edward's Drive,78704,30.229454,-97.747208,464839.0,1972.0,235.72,St. Edwards,2308,453,48,23.4
29326787,5015 Timberline Drive,78746,30.272919,-97.795536,971791.0,1972.0,492.79,Timberline Ridge,1919,453,48,17.2
29354239,14002 Washoe Circle,78734,30.368353000000006,-97.923079,266159.0,1196.0,222.54,,1742,453,48,30.1
29471641,10901 Maha Loop Road,78719,30.086792,-97.660096,177515.0,1792.0,99.06,,2436,453,48,26.7
29488921,4326 Dos Cabezas Drive,78749,30.214885,-97.844678,414364.0,3302.0,125.49,Sunset,1776,453,48,25.9
83828021,5918 Turnersville Road,78610,30.072464,-97.726821,396238.0,2016.0,196.55,,2434,453,48,32.3
29389115,22514 Deidra Drive,78621,30.268390000000004,-97.461881,162213.0,1344.0,120.69,Estates at Wilbarger Creek,2210,453,48,37.2
29386686,4703 Munson Street,78721,30.268663,-97.691626,325753.0,1464.0,222.51,Johnston Terrace,2111,453,48,23.1
29475711,5701 Oakclaire Drive,78735,30.242398,-97.850409,404782.0,2141.0,189.06,,1915,453,48,20.3
29479309,7104 Whispering Creek Court,78736,30.236173,-97.883033,327726.0,1528.0,214.48,West Oak Hill,1769,453,48,27.9
88023297,11600 Fletcher Hall Lane,78717,30.498458000000007,-97.792271,333492.0,2244.0,148.61,,20311,491,48,26.0
83815708,3905 Vail Divide,78738,30.325777,-97.980474,665871.0,4326.0,153.92,,1773,453,48,30.8
2094197474,7125 Kellam Road,78617,30.157049,-97.618049,257934.0,1400.0,184.24,Berdoll Farms,2435,453,48,26.7
58299333,8409 Adirondack Trail,78759,30.379233000000006,-97.759102,542319.0,2011.0,269.68,Mesa Forest,1706,453,48,21.9
67008092,10608 Medinah Greens Drive,78717,30.507131,-97.756608,616517.0,4073.0,151.37,Avery Ranch,20509,491,48,27.4
29566622,10907 Hard Rock Road,78750,30.453634,-97.811283,282992.0,1828.0,154.81,Anderson Mill,20404,491,48,28.0
